Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,hepatitis B virus gibIV
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,hepatitis B virus gibV
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,orangutan hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,chimpanzee hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,gorilla hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,long-fingered bat hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,pomona bat hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,roundleaf bat hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,horseshoe bat hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,Taï Forest hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,tent-making bat hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,woodchuck hepatitis virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Orthohepadnavirus,,woolly monkey hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Blubervirales,,Hepadnaviridae,,Parahepadnavirus,,white sucker hepatitis B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Anopheles gambiae Moose virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Antheraea mylitta Tamy virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Ascaris lumbricoides Tas virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Bombyx mori Pao virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Caenorhabditis elegans Cer13 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Drosophila melanogaster Bel virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Drosophila melanogaster Roo virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Drosophila melanogaster Max virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Drosophila simulans Ninja virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Schistosoma mansoni Sinbad virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Belpaoviridae,,Semotivirus,,Fugu rubripes Suzu virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Aglaonema bacilliform virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,taro bacilliform virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dioscorea bacilliform AL virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao swollen shoot CD virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Canna yellow mottle associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,pineapple bacilliform CO virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,sugarcane bacilliform guadeloupe A virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak GF virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,taro bacilliform CH virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dioscorea bacilliform AL virus 2
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao swollen shoot CE virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Canna yellow mottle virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,pineapple bacilliform er virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,sugarcane bacilliform guadeloupe D virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak IM virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,grapevine roditis leaf discoloration-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dioscorea bacilliform RT virus 1
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao swollen shoot Ghana N virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,sugarcane bacilliform MO virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak OL virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dioscorea bacilliform RT virus 2
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao swollen shoot Ghana Q virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak UA virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dioscorea bacilliform SN virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao swollen shoot Togo B virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak UL virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,fig badnavirus 1
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dioscorea bacilliform ES virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao swollen shoot Ghana M virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,sugarcane bacilliform IM virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak MY virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak VN virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Commelina yellow mottle virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dracaena mottle virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Epiphyllum mottle-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,ivy ringspot-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Kalanchoë top-spotting virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Piper yellow mottle virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,yacon necrotic mottle virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Spiraea yellow leafspot virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,aucuba ringspot virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,chinaberry tree badnavirus 1
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,mulberry badnavirus 1
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cycad leaf necrosis virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,sweet potato pakakuy virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,blackberry virus F
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Rubus yellow net virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,camellia lemon glow virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,chestnut mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,citrus yellow mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Polyscias mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,pagoda yellow mosaic associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao mild mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,jujube mosaic-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dioscorea bacilliform TR virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao bacilliform Sri Lanka virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak UM virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Bougainvillea chlorotic vein banding virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Codonopsis vein clearing virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,gooseberry vein banding associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao yellow vein banding virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,grapevine vein clearing virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,green Sichuan pepper vein clearing-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,grapevine badnavirus 1
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,birch leaf roll-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Wisteria badnavirus 1
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,Dioscorea bacilliform RT virus 3
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,cacao swollen shoot Togo A virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Badnavirus,,banana streak UI virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,Lamium leaf distortion virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,soybean putnam virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,carnation etched ring virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,horseradish latent virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,thistle mottle virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,Atractylodes mild mottle virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,Metaplexis yellow mottle-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,Angelica bushy stunt virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,cauliflower mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,Dahlia mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,Mirabilis mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,figwort mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Caulimovirus,,strawberry vein banding virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Cavemovirus,,sweet potato collusive virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Cavemovirus,,Epiphyllum virus 4
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Cavemovirus,,cassava vein mosaic virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Dioscovirus,,Dioscorea nummularia-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Petuvirus,,Petunia vein clearing virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Rosadnavirus,,rose yellow vein virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Ruflodivirus,,Rudbeckia flower distortion virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Solendovirus,,sweet potato vein clearing virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Solendovirus,,tobacco vein clearing virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Soymovirus,,Cestrum yellow leaf curling virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Soymovirus,,water chestnut soymovirus 1
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Soymovirus,,soybean chlorotic mottle virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Soymovirus,,blueberry red ringspot virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Soymovirus,,peanut chlorotic streak virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Tungrovirus,,Agapanthus tungro virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Tungrovirus,,rice tungro bacilliform virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Caulimoviridae,,Vaccinivirus,,Blueberry fruit drop-associated virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Ceratitis capitata Yoyo virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Drosophila ananassae Tom virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Drosophila melanogaster 17.6 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Drosophila melanogaster 297 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Drosophila melanogaster Gypsy virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Drosophila melanogaster Idefix virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Drosophila melanogaster Tirant virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Drosophila melanogaster Zam virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Drosophila virilis Tv1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Errantivirus,,Trichoplusia ni TED virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Arabidopsis thaliana Athila virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Arabidopsis thaliana Tat4 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Bombyx mori Mag virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Caenorhabditis elegans Cer1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Cladosporium fulvum T-1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Dictyostelium discoideum Skipper virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Drosophila buzzatii Osvaldo virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Drosophila melanogaster 412 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Drosophila melanogaster Blastopia virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Drosophila melanogaster Mdg1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Drosophila melanogaster Mdg3 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Drosophila melanogaster Micropia virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Drosophila virilis Ulysses virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Fusarium oxysporum Skippy virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Lilium henryi Del1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Saccharomyces cerevisiae Ty3 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Schizosaccharomyces pombe Tf1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Schizosaccharomyces pombe Tf2 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Takifugu rubripes Sushi virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Tribolium castaneum Woot virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Metaviridae,,Metavirus,,Tripneustis gratilla SURL virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Hemivirus,,Aedes aegypti Mosqcopia virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Hemivirus,,Candida albicans Tca2 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Hemivirus,,Candida albicans Tca5 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Hemivirus,,Drosophila melanogaster 1731 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Hemivirus,,Drosophila melanogaster copia virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Hemivirus,,Saccharomyces cerevisiae Ty5 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Hemivirus,,Volvox carteri Lueckenbuesser virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Hemivirus,,Volvox carteri Osser virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Arabidopsis thaliana Art1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Arabidopsis thaliana AtRE1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Arabidopsis thaliana evelknievel virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Arabidopsis thaliana Ta1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Brassica oleracea Melmoth virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Cajanus cajan Panzee virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Glycine max Tgmr virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Hordeum vulgare BARE-1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Nicotiana tabacum Tnt1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Nicotiana tabacum Tto1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Oryza australiensis RIRE1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Oryza longistaminata Retrofit virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Physarum polycephalum Tp1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Saccharomyces cerevisiae Ty1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Saccharomyces cerevisiae Ty2 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Saccharomyces cerevisiae Ty4 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Solanum tuberosum Tst1 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Triticum aestivum WIS-2 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Zea mays Hopscotch virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Pseudovirus,,Zea mays Sto-4 virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Sirevirus,,Arabidopsis thaliana Endovir virus
Riboviria,,Pararnavirae,,Artverviricota,,Revtraviricetes,,Ortervirales,,Pseudoviridae,,Sirevirus,,Glycine max SIRE1 virus
